name,api_url,pkdx_id,weight,height,exp,ntypes,egg_group_1,egg_group_2,type_1,type_2,url_image_api,id,pokemon,hp,attack,defense,special_attack,special_defense,speed,total,average,url_icon_bp,url_detail_bp,url_image_bp,color_t1,color_t2,color_tp
torchic,api/v1/pokemon/255/,255,25,4,62,1,Ground,NA,fire,NA,http://pokeapi.co/media/img/255.png,255,Torchic,45,60,40,70,50,45,310,51.67,http://cdn.bulbagarden.net/upload/d/d5/255MS.png,http://bulbapedia.bulbagarden.net/wiki/Torchic_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/9/91/255Torchic.png/250px-255Torchic.png,#F08030,#F08030,#F39C5E
combusken,api/v1/pokemon/256/,256,195,9,142,2,Ground,NA,fighting,fire,http://pokeapi.co/media/img/256.png,256,Combusken,60,85,60,85,60,55,405,67.5,http://cdn.bulbagarden.net/upload/4/4d/256MS.png,http://bulbapedia.bulbagarden.net/wiki/Combusken_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/2/29/256Combusken.png/250px-256Combusken.png,#C03028,#F08030,#CA4129
blaziken,api/v1/pokemon/257/,257,520,19,239,2,Ground,NA,fighting,fire,http://pokeapi.co/media/img/257.png,257,Blaziken,80,120,70,110,70,80,530,88.33,http://cdn.bulbagarden.net/upload/3/3e/257MS.png,http://bulbapedia.bulbagarden.net/wiki/Blaziken_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/9/90/257Blaziken.png/250px-257Blaziken.png,#C03028,#F08030,#CA4129
mudkip,api/v1/pokemon/258/,258,76,4,62,1,Water1,Monster,water,NA,http://pokeapi.co/media/img/258.png,258,Mudkip,50,70,50,50,50,40,310,51.67,http://cdn.bulbagarden.net/upload/1/19/258MS.png,http://bulbapedia.bulbagarden.net/wiki/Mudkip_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/60/258Mudkip.png/250px-258Mudkip.png,#6890F0,#6890F0,#89A8F3
marshtomp,api/v1/pokemon/259/,259,280,7,142,2,Water1,Monster,ground,water,http://pokeapi.co/media/img/259.png,259,Marshtomp,70,85,70,60,70,50,405,67.5,http://cdn.bulbagarden.net/upload/2/21/259MS.png,http://bulbapedia.bulbagarden.net/wiki/Marshtomp_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/2/27/259Marshtomp.png/250px-259Marshtomp.png,#E0C068,#6890F0,#C5B586
swampert,api/v1/pokemon/260/,260,819,15,241,2,Water1,Monster,ground,water,http://pokeapi.co/media/img/260.png,260,Swampert,100,110,90,85,90,60,535,89.17,http://cdn.bulbagarden.net/upload/a/a6/260MS.png,http://bulbapedia.bulbagarden.net/wiki/Swampert_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/b/b6/260Swampert.png/250px-260Swampert.png,#E0C068,#6890F0,#C5B586
poochyena,api/v1/pokemon/261/,261,136,5,44,1,Ground,NA,dark,NA,http://pokeapi.co/media/img/261.png,261,Poochyena,35,55,35,30,30,35,220,36.67,http://cdn.bulbagarden.net/upload/5/5c/261MS.png,http://bulbapedia.bulbagarden.net/wiki/Poochyena_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/fc/261Poochyena.png/250px-261Poochyena.png,#705848,#705848,#8F7D70
mightyena,api/v1/pokemon/262/,262,370,10,147,1,Ground,NA,dark,NA,http://pokeapi.co/media/img/262.png,262,Mightyena,70,90,70,60,60,70,420,70,http://cdn.bulbagarden.net/upload/4/4d/262MS.png,http://bulbapedia.bulbagarden.net/wiki/Mightyena_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/f1/262Mightyena.png/250px-262Mightyena.png,#705848,#705848,#8F7D70
zigzagoon,api/v1/pokemon/263/,263,175,4,48,1,Ground,NA,normal,NA,http://pokeapi.co/media/img/263.png,263,Zigzagoon,38,30,41,30,41,60,240,40,http://cdn.bulbagarden.net/upload/a/a5/263MS.png,http://bulbapedia.bulbagarden.net/wiki/Zigzagoon_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/4/47/263Zigzagoon.png/250px-263Zigzagoon.png,#A8A878,#A8A878,#BBBB96
linoone,api/v1/pokemon/264/,264,325,5,147,1,Ground,NA,normal,NA,http://pokeapi.co/media/img/264.png,264,Linoone,78,70,61,50,61,100,420,70,http://cdn.bulbagarden.net/upload/7/71/264MS.png,http://bulbapedia.bulbagarden.net/wiki/Linoone_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/f7/264Linoone.png/250px-264Linoone.png,#A8A878,#A8A878,#BBBB96
wurmple,api/v1/pokemon/265/,265,36,3,39,1,Bug,NA,bug,NA,http://pokeapi.co/media/img/265.png,265,Wurmple,45,45,35,20,30,20,195,32.5,http://cdn.bulbagarden.net/upload/7/78/265MS.png,http://bulbapedia.bulbagarden.net/wiki/Wurmple_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/76/265Wurmple.png/250px-265Wurmple.png,#A8B820,#A8B820,#BBC751
silcoon,api/v1/pokemon/266/,266,100,6,72,1,Bug,NA,bug,NA,http://pokeapi.co/media/img/266.png,266,Silcoon,50,35,55,25,25,15,205,34.17,http://cdn.bulbagarden.net/upload/4/41/266MS.png,http://bulbapedia.bulbagarden.net/wiki/Silcoon_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/e/ef/266Silcoon.png/250px-266Silcoon.png,#A8B820,#A8B820,#BBC751
beautifly,api/v1/pokemon/267/,267,284,10,173,2,Bug,NA,flying,bug,http://pokeapi.co/media/img/267.png,267,Beautifly,60,70,50,100,50,65,395,65.83,http://cdn.bulbagarden.net/upload/e/e9/267MS.png,http://bulbapedia.bulbagarden.net/wiki/Beautifly_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/4/4c/267Beautifly.png/250px-267Beautifly.png,#A890F0,#A8B820,#A898C1
cascoon,api/v1/pokemon/268/,268,115,7,41,1,Bug,NA,bug,NA,http://pokeapi.co/media/img/268.png,268,Cascoon,50,35,55,25,25,15,205,34.17,http://cdn.bulbagarden.net/upload/6/64/268MS.png,http://bulbapedia.bulbagarden.net/wiki/Cascoon_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/a3/268Cascoon.png/250px-268Cascoon.png,#A8B820,#A8B820,#BBC751
dustox,api/v1/pokemon/269/,269,316,12,135,2,Bug,NA,poison,bug,http://pokeapi.co/media/img/269.png,269,Dustox,60,50,70,50,90,65,385,64.17,http://cdn.bulbagarden.net/upload/a/ad/269MS.png,http://bulbapedia.bulbagarden.net/wiki/Dustox_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/3/34/269Dustox.png/250px-269Dustox.png,#A040A0,#A8B820,#A15A83
lotad,api/v1/pokemon/270/,270,26,5,44,2,Plant,Water1,water,grass,http://pokeapi.co/media/img/270.png,270,Lotad,40,30,30,40,50,30,220,36.67,http://cdn.bulbagarden.net/upload/1/12/270MS.png,http://bulbapedia.bulbagarden.net/wiki/Lotad_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/e/ee/270Lotad.png/250px-270Lotad.png,#6890F0,#78C850,#6B9CCC
lombre,api/v1/pokemon/271/,271,325,12,119,2,Plant,Water1,water,grass,http://pokeapi.co/media/img/271.png,271,Lombre,60,50,50,60,70,50,340,56.67,http://cdn.bulbagarden.net/upload/e/e1/271MS.png,http://bulbapedia.bulbagarden.net/wiki/Lombre_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/8/8b/271Lombre.png/250px-271Lombre.png,#6890F0,#78C850,#6B9CCC
ludicolo,api/v1/pokemon/272/,272,550,15,216,2,Plant,Water1,water,grass,http://pokeapi.co/media/img/272.png,272,Ludicolo,80,70,70,90,100,70,480,80,http://cdn.bulbagarden.net/upload/a/a0/272MS.png,http://bulbapedia.bulbagarden.net/wiki/Ludicolo_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/ff/272Ludicolo.png/250px-272Ludicolo.png,#6890F0,#78C850,#6B9CCC
seedot,api/v1/pokemon/273/,273,40,5,44,1,Plant,Ground,grass,NA,http://pokeapi.co/media/img/273.png,273,Seedot,40,40,50,30,30,30,220,36.67,http://cdn.bulbagarden.net/upload/c/cb/273MS.png,http://bulbapedia.bulbagarden.net/wiki/Seedot_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/8/84/273Seedot.png/250px-273Seedot.png,#78C850,#78C850,#96D476
nuzleaf,api/v1/pokemon/274/,274,280,10,119,2,Plant,Ground,grass,dark,http://pokeapi.co/media/img/274.png,274,Nuzleaf,70,70,40,60,40,60,340,56.67,http://cdn.bulbagarden.net/upload/c/c6/274MS.png,http://bulbapedia.bulbagarden.net/wiki/Nuzleaf_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/0/07/274Nuzleaf.png/250px-274Nuzleaf.png,#78C850,#705848,#76AF4E
shiftry,api/v1/pokemon/275/,275,596,13,216,2,Plant,Ground,grass,dark,http://pokeapi.co/media/img/275.png,275,Shiftry,90,100,60,90,60,80,480,80,http://cdn.bulbagarden.net/upload/3/34/275MS.png,http://bulbapedia.bulbagarden.net/wiki/Shiftry_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/f7/275Shiftry.png/250px-275Shiftry.png,#78C850,#705848,#76AF4E
taillow,api/v1/pokemon/276/,276,23,3,54,2,Flying,NA,normal,flying,http://pokeapi.co/media/img/276.png,276,Taillow,40,55,30,30,30,85,270,45,http://cdn.bulbagarden.net/upload/f/f3/276MS.png,http://bulbapedia.bulbagarden.net/wiki/Taillow_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/e/e4/276Taillow.png/250px-276Taillow.png,#A8A878,#A890F0,#A8A292
swellow,api/v1/pokemon/277/,277,198,7,151,2,Flying,NA,normal,flying,http://pokeapi.co/media/img/277.png,277,Swellow,60,85,60,50,50,125,430,71.67,http://cdn.bulbagarden.net/upload/1/1a/277MS.png,http://bulbapedia.bulbagarden.net/wiki/Swellow_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/4/45/277Swellow.png/250px-277Swellow.png,#A8A878,#A890F0,#A8A292
wingull,api/v1/pokemon/278/,278,95,6,54,2,Flying,Water1,flying,water,http://pokeapi.co/media/img/278.png,278,Wingull,40,30,30,55,30,85,270,45,http://cdn.bulbagarden.net/upload/b/b4/278MS.png,http://bulbapedia.bulbagarden.net/wiki/Wingull_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/3/39/278Wingull.png/250px-278Wingull.png,#A890F0,#6890F0,#9990F0
pelipper,api/v1/pokemon/279/,279,280,12,151,2,Flying,Water1,flying,water,http://pokeapi.co/media/img/279.png,279,Pelipper,60,50,100,85,70,65,430,71.67,http://cdn.bulbagarden.net/upload/9/96/279MS.png,http://bulbapedia.bulbagarden.net/wiki/Pelipper_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/f2/279Pelipper.png/250px-279Pelipper.png,#A890F0,#6890F0,#9990F0
ralts,api/v1/pokemon/280/,280,66,4,40,2,Indeterminate,NA,fairy,psychic,http://pokeapi.co/media/img/280.png,280,Ralts,28,25,25,45,35,40,198,33,http://cdn.bulbagarden.net/upload/3/32/280MS.png,http://bulbapedia.bulbagarden.net/wiki/Ralts_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/e/e1/280Ralts.png/250px-280Ralts.png,#EE99AC,#F85888,#F08AA4
kirlia,api/v1/pokemon/281/,281,202,8,97,2,Indeterminate,NA,fairy,psychic,http://pokeapi.co/media/img/281.png,281,Kirlia,38,35,35,65,55,50,278,46.33,http://cdn.bulbagarden.net/upload/7/77/281MS.png,http://bulbapedia.bulbagarden.net/wiki/Kirlia_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/0/00/281Kirlia.png/250px-281Kirlia.png,#EE99AC,#F85888,#F08AA4
gardevoir,api/v1/pokemon/282/,282,484,16,233,2,Indeterminate,NA,fairy,psychic,http://pokeapi.co/media/img/282.png,282,Gardevoir,68,65,65,125,115,80,518,86.33,http://cdn.bulbagarden.net/upload/4/4a/282MS.png,http://bulbapedia.bulbagarden.net/wiki/Gardevoir_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/9/99/282Gardevoir.png/250px-282Gardevoir.png,#EE99AC,#F85888,#F08AA4
surskit,api/v1/pokemon/283/,283,17,5,54,2,Bug,Water1,bug,water,http://pokeapi.co/media/img/283.png,283,Surskit,40,30,32,50,52,65,269,44.83,http://cdn.bulbagarden.net/upload/1/1f/283MS.png,http://bulbapedia.bulbagarden.net/wiki/Surskit_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/f6/283Surskit.png/250px-283Surskit.png,#A8B820,#6890F0,#99AF4E
masquerain,api/v1/pokemon/284/,284,36,8,145,2,Bug,Water1,flying,bug,http://pokeapi.co/media/img/284.png,284,Masquerain,70,60,62,80,82,60,414,69,http://cdn.bulbagarden.net/upload/a/af/284MS.png,http://bulbapedia.bulbagarden.net/wiki/Masquerain_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/0/0a/284Masquerain.png/250px-284Masquerain.png,#A890F0,#A8B820,#A898C1
shroomish,api/v1/pokemon/285/,285,45,4,59,1,Plant,Fairy,grass,NA,http://pokeapi.co/media/img/285.png,285,Shroomish,60,40,60,40,60,35,295,49.17,http://cdn.bulbagarden.net/upload/8/8e/285MS.png,http://bulbapedia.bulbagarden.net/wiki/Shroomish_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/d/d8/285Shroomish.png/250px-285Shroomish.png,#78C850,#78C850,#96D476
breloom,api/v1/pokemon/286/,286,392,12,161,2,Plant,Fairy,fighting,grass,http://pokeapi.co/media/img/286.png,286,Breloom,60,130,80,60,60,70,460,76.67,http://cdn.bulbagarden.net/upload/e/ed/286MS.png,http://bulbapedia.bulbagarden.net/wiki/Breloom_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/d/de/286Breloom.png/250px-286Breloom.png,#C03028,#78C850,#B05130
slakoth,api/v1/pokemon/287/,287,240,8,56,1,Ground,NA,normal,NA,http://pokeapi.co/media/img/287.png,287,Slakoth,60,60,60,35,35,30,280,46.67,http://cdn.bulbagarden.net/upload/6/62/287MS.png,http://bulbapedia.bulbagarden.net/wiki/Slakoth_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/d/d2/287Slakoth.png/250px-287Slakoth.png,#A8A878,#A8A878,#BBBB96
vigoroth,api/v1/pokemon/288/,288,465,14,154,1,Ground,NA,normal,NA,http://pokeapi.co/media/img/288.png,288,Vigoroth,80,80,80,55,55,90,440,73.33,http://cdn.bulbagarden.net/upload/3/38/288MS.png,http://bulbapedia.bulbagarden.net/wiki/Vigoroth_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/61/288Vigoroth.png/250px-288Vigoroth.png,#A8A878,#A8A878,#BBBB96
slaking,api/v1/pokemon/289/,289,1305,20,252,1,Ground,NA,normal,NA,http://pokeapi.co/media/img/289.png,289,Slaking,150,160,100,95,65,100,670,111.67,http://cdn.bulbagarden.net/upload/0/0d/289MS.png,http://bulbapedia.bulbagarden.net/wiki/Slaking_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/71/289Slaking.png/250px-289Slaking.png,#A8A878,#A8A878,#BBBB96
nincada,api/v1/pokemon/290/,290,55,5,53,2,Bug,NA,ground,bug,http://pokeapi.co/media/img/290.png,290,Nincada,31,45,90,30,30,40,266,44.33,http://cdn.bulbagarden.net/upload/9/9f/290MS.png,http://bulbapedia.bulbagarden.net/wiki/Nincada_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/9/90/290Nincada.png/250px-290Nincada.png,#E0C068,#A8B820,#D3BE58
ninjask,api/v1/pokemon/291/,291,120,8,160,2,Bug,NA,flying,bug,http://pokeapi.co/media/img/291.png,291,Ninjask,61,90,45,50,50,160,456,76,http://cdn.bulbagarden.net/upload/5/54/291MS.png,http://bulbapedia.bulbagarden.net/wiki/Ninjask_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/76/291Ninjask.png/250px-291Ninjask.png,#A890F0,#A8B820,#A898C1
shedinja,api/v1/pokemon/292/,292,12,8,83,2,Mineral,NA,bug,ghost,http://pokeapi.co/media/img/292.png,292,Shedinja,1,90,45,30,30,40,236,39.33,http://cdn.bulbagarden.net/upload/3/30/292MS.png,http://bulbapedia.bulbagarden.net/wiki/Shedinja_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/5/59/292Shedinja.png/250px-292Shedinja.png,#A8B820,#705898,#9BA23A
whismur,api/v1/pokemon/293/,293,163,6,48,1,Ground,Monster,normal,NA,http://pokeapi.co/media/img/293.png,293,Whismur,64,51,23,51,23,28,240,40,http://cdn.bulbagarden.net/upload/5/54/293MS.png,http://bulbapedia.bulbagarden.net/wiki/Whismur_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/6c/293Whismur.png/250px-293Whismur.png,#A8A878,#A8A878,#BBBB96
loudred,api/v1/pokemon/294/,294,405,10,126,1,Ground,Monster,normal,NA,http://pokeapi.co/media/img/294.png,294,Loudred,84,71,43,71,43,48,360,60,http://cdn.bulbagarden.net/upload/7/73/294MS.png,http://bulbapedia.bulbagarden.net/wiki/Loudred_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/1/12/294Loudred.png/250px-294Loudred.png,#A8A878,#A8A878,#BBBB96
exploud,api/v1/pokemon/295/,295,840,15,216,1,Ground,Monster,normal,NA,http://pokeapi.co/media/img/295.png,295,Exploud,104,91,63,91,73,68,490,81.67,http://cdn.bulbagarden.net/upload/c/c2/295MS.png,http://bulbapedia.bulbagarden.net/wiki/Exploud_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/1/12/295Exploud.png/250px-295Exploud.png,#A8A878,#A8A878,#BBBB96
makuhita,api/v1/pokemon/296/,296,864,10,47,1,Human-like,NA,fighting,NA,http://pokeapi.co/media/img/296.png,296,Makuhita,72,60,30,20,30,25,237,39.5,http://cdn.bulbagarden.net/upload/7/7e/296MS.png,http://bulbapedia.bulbagarden.net/wiki/Makuhita_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/b/b6/296Makuhita.png/250px-296Makuhita.png,#C03028,#C03028,#CE5E57
hariyama,api/v1/pokemon/297/,297,2538,23,166,1,Human-like,NA,fighting,NA,http://pokeapi.co/media/img/297.png,297,Hariyama,144,120,60,40,60,50,474,79,http://cdn.bulbagarden.net/upload/d/dd/297MS.png,http://bulbapedia.bulbagarden.net/wiki/Hariyama_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/6f/297Hariyama.png/250px-297Hariyama.png,#C03028,#C03028,#CE5E57
azurill,api/v1/pokemon/298/,298,20,2,38,2,Undiscovered,NA,normal,fairy,http://pokeapi.co/media/img/298.png,298,Azurill,50,20,40,20,40,20,190,31.67,http://cdn.bulbagarden.net/upload/5/52/298MS.png,http://bulbapedia.bulbagarden.net/wiki/Azurill_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/ac/298Azurill.png/250px-298Azurill.png,#A8A878,#EE99AC,#B7A483
nosepass,api/v1/pokemon/299/,299,970,10,75,1,Mineral,NA,rock,NA,http://pokeapi.co/media/img/299.png,299,Nosepass,30,45,135,45,90,30,375,62.5,http://cdn.bulbagarden.net/upload/a/a6/299MS.png,http://bulbapedia.bulbagarden.net/wiki/Nosepass_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/8/89/299Nosepass.png/250px-299Nosepass.png,#B8A038,#B8A038,#C7B564
skitty,api/v1/pokemon/300/,300,110,6,52,1,Fairy,Ground,normal,NA,http://pokeapi.co/media/img/300.png,300,Skitty,50,45,45,35,35,50,260,43.33,http://cdn.bulbagarden.net/upload/e/e4/300MS.png,http://bulbapedia.bulbagarden.net/wiki/Skitty_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/8/8a/300Skitty.png/250px-300Skitty.png,#A8A878,#A8A878,#BBBB96
delcatty,api/v1/pokemon/301/,301,326,11,133,1,Fairy,Ground,normal,NA,http://pokeapi.co/media/img/301.png,301,Delcatty,70,65,65,55,55,70,380,63.33,http://cdn.bulbagarden.net/upload/0/0a/301MS.png,http://bulbapedia.bulbagarden.net/wiki/Delcatty_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/f4/301Delcatty.png/250px-301Delcatty.png,#A8A878,#A8A878,#BBBB96
sableye,api/v1/pokemon/302/,302,110,5,133,2,Human-like,NA,ghost,dark,http://pokeapi.co/media/img/302.png,302,Sableye,50,75,75,65,65,50,380,63.33,http://cdn.bulbagarden.net/upload/6/60/302MS.png,http://bulbapedia.bulbagarden.net/wiki/Sableye_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/d/d3/302Sableye.png/250px-302Sableye.png,#705898,#705848,#705886
mawile,api/v1/pokemon/303/,303,115,6,133,2,Fairy,Ground,steel,fairy,http://pokeapi.co/media/img/303.png,303,Mawile,50,85,85,55,55,50,380,63.33,http://cdn.bulbagarden.net/upload/5/53/303MS.png,http://bulbapedia.bulbagarden.net/wiki/Mawile_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/c/c0/303Mawile.png/250px-303Mawile.png,#B8B8D0,#EE99AC,#C4B1C8
aron,api/v1/pokemon/304/,304,600,4,66,2,Monster,NA,rock,steel,http://pokeapi.co/media/img/304.png,304,Aron,50,70,100,40,40,30,330,55,http://cdn.bulbagarden.net/upload/c/c5/304MS.png,http://bulbapedia.bulbagarden.net/wiki/Aron_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/b/bb/304Aron.png/250px-304Aron.png,#B8A038,#B8B8D0,#B8A559
lairon,api/v1/pokemon/305/,305,1200,9,151,2,Monster,NA,rock,steel,http://pokeapi.co/media/img/305.png,305,Lairon,60,90,140,50,50,40,430,71.67,http://cdn.bulbagarden.net/upload/3/3e/305MS.png,http://bulbapedia.bulbagarden.net/wiki/Lairon_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/b/bf/305Lairon.png/250px-305Lairon.png,#B8A038,#B8B8D0,#B8A559
aggron,api/v1/pokemon/306/,306,3600,21,239,2,Monster,NA,rock,steel,http://pokeapi.co/media/img/306.png,306,Aggron,70,110,180,60,60,50,530,88.33,http://cdn.bulbagarden.net/upload/d/d5/306MS.png,http://bulbapedia.bulbagarden.net/wiki/Aggron_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/6d/306Aggron.png/250px-306Aggron.png,#B8A038,#B8B8D0,#B8A559
meditite,api/v1/pokemon/307/,307,112,6,56,2,Human-like,NA,fighting,psychic,http://pokeapi.co/media/img/307.png,307,Meditite,30,40,55,40,55,60,280,46.67,http://cdn.bulbagarden.net/upload/6/67/307MS.png,http://bulbapedia.bulbagarden.net/wiki/Meditite_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/71/307Meditite.png/250px-307Meditite.png,#C03028,#F85888,#CC383D
medicham,api/v1/pokemon/308/,308,315,13,144,2,Human-like,NA,fighting,psychic,http://pokeapi.co/media/img/308.png,308,Medicham,60,60,75,60,75,80,410,68.33,http://cdn.bulbagarden.net/upload/0/0b/308MS.png,http://bulbapedia.bulbagarden.net/wiki/Medicham_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/0/05/308Medicham.png/250px-308Medicham.png,#C03028,#F85888,#CC383D
electrike,api/v1/pokemon/309/,309,152,6,59,1,Ground,NA,electric,NA,http://pokeapi.co/media/img/309.png,309,Electrike,40,45,40,65,40,65,295,49.17,http://cdn.bulbagarden.net/upload/6/62/309MS.png,http://bulbapedia.bulbagarden.net/wiki/Electrike_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/4/47/309Electrike.png/250px-309Electrike.png,#F8D030,#F8D030,#F9DA5E
manectric,api/v1/pokemon/310/,310,402,15,166,1,Ground,NA,electric,NA,http://pokeapi.co/media/img/310.png,310,Manectric,70,75,60,105,60,105,475,79.17,http://cdn.bulbagarden.net/upload/0/04/310MS.png,http://bulbapedia.bulbagarden.net/wiki/Manectric_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/b/bb/310Manectric.png/250px-310Manectric.png,#F8D030,#F8D030,#F9DA5E
plusle,api/v1/pokemon/311/,311,42,4,142,1,Fairy,NA,electric,NA,http://pokeapi.co/media/img/311.png,311,Plusle,60,50,40,85,75,95,405,67.5,http://cdn.bulbagarden.net/upload/e/e7/311MS.png,http://bulbapedia.bulbagarden.net/wiki/Plusle_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/a3/311Plusle.png/250px-311Plusle.png,#F8D030,#F8D030,#F9DA5E
minun,api/v1/pokemon/312/,312,42,4,142,1,Fairy,NA,electric,NA,http://pokeapi.co/media/img/312.png,312,Minun,60,40,50,75,85,95,405,67.5,http://cdn.bulbagarden.net/upload/9/94/312MS.png,http://bulbapedia.bulbagarden.net/wiki/Minun_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/e/e7/312Minun.png/250px-312Minun.png,#F8D030,#F8D030,#F9DA5E
volbeat,api/v1/pokemon/313/,313,177,7,140,1,Human-like,Bug,bug,NA,http://pokeapi.co/media/img/313.png,313,Volbeat,65,73,55,47,75,85,400,66.67,http://cdn.bulbagarden.net/upload/b/bd/313MS.png,http://bulbapedia.bulbagarden.net/wiki/Volbeat_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/d/d6/313Volbeat.png/250px-313Volbeat.png,#A8B820,#A8B820,#BBC751
illumise,api/v1/pokemon/314/,314,177,6,140,1,Human-like,Bug,bug,NA,http://pokeapi.co/media/img/314.png,314,Illumise,65,47,55,73,75,85,400,66.67,http://cdn.bulbagarden.net/upload/4/41/314MS.png,http://bulbapedia.bulbagarden.net/wiki/Illumise_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/5/55/314Illumise.png/250px-314Illumise.png,#A8B820,#A8B820,#BBC751
roselia,api/v1/pokemon/315/,315,20,3,140,2,Plant,Fairy,poison,grass,http://pokeapi.co/media/img/315.png,315,Roselia,50,60,45,100,80,65,400,66.67,http://cdn.bulbagarden.net/upload/b/bf/315MS.png,http://bulbapedia.bulbagarden.net/wiki/Roselia_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/f1/315Roselia.png/250px-315Roselia.png,#A040A0,#78C850,#975E8E
gulpin,api/v1/pokemon/316/,316,103,4,60,1,Indeterminate,NA,poison,NA,http://pokeapi.co/media/img/316.png,316,Gulpin,70,43,53,43,53,40,302,50.33,http://cdn.bulbagarden.net/upload/0/03/316MS.png,http://bulbapedia.bulbagarden.net/wiki/Gulpin_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/f0/316Gulpin.png/250px-316Gulpin.png,#A040A0,#A040A0,#B56AB5
